46649.07502166  -4369.1278121  -17955.89641975   8991.76765325
   1539.59635191   1490.63001737   6007.24566348  12900.08432368
 149917.86663237  16726.0009652   36504.63502007  29463.25999667
  60358.47390215  12533.72757305  50785.22141815 -48847.21236863
 -19724.67624406 -31623.39881908 -42360.45820374 -46089.98139847
