swe_start_m,-591.0146099
airtemp_min_C,187.7560418
precip_start_m,1494.951234
swe_cumsum,-11.90447268
stn_1059_cochetopa_pass,64.53849302
stn_409_columbine_pass,-133.22653
stn_618_mcclure_pass,-59.34858592
stn_622_mesa_lakes,-32.67283438
stn_669_north_lost_trail,-88.04586756
stn_675_overland_reservoir,20.76810293
stn_680_park_cone,157.0169349
stn_682_park_reservoir,-80.26679506
stn_701_porphyry_creek,158.9030035
stn_737_schofield_pass,-148.7239559
stn_762_slumgullion,163.4777691
