swe_start_m,0
airtemp_max_C,-377.5727962
airtemp_min_C,39.75610697
airtemp_mean_C,261.85515
precip_start_m,-139.8772921
precip_incr_m,1032.762412
swe_cumsum,-12.39319391
stn_1059_cochetopa_pass,198.6774353
stn_409_columbine_pass,-1.653474374
stn_538_idarado,-12.84294723
stn_618_mcclure_pass,-10.41366361
stn_622_mesa_lakes,-10.63708308
stn_669_north_lost_trail,-6.64603598
stn_675_overland_reservoir,-10.29361667
stn_680_park_cone,3.055440249
stn_682_park_reservoir,23.36648987
stn_701_porphyry_creek,-9.757161763
stn_713_red_mtn_pass,24.67591481
stn_737_schofield_pass,-13.73727649
stn_762_slumgullion,-14.87620996
