swe_start_m,-444.1460266785075
airtemp_max_C,27.417284230599375
airtemp_min_C,175.7906683672482
airtemp_mean_C,51.53934705176766
precip_start_m,1314.6383432020389
precip_incr_m,-9.61120940248033
swe_cumsum,-29.081959973542407
stn_1059_cochetopa_pass,55.362496149659606
stn_409_columbine_pass,-111.04899718495246
stn_538_idarado,-14.175291575914807
stn_618_mcclure_pass,-46.07142227390928
stn_622_mesa_lakes,-13.447315922632546
stn_669_north_lost_trail,-65.28490561417479
stn_675_overland_reservoir,34.55351571845692
stn_680_park_cone,134.31377749288887
stn_682_park_reservoir,-59.53957635293993
stn_701_porphyry_creek,146.72207637110108
stn_713_red_mtn_pass,-59.44645546417395
stn_737_schofield_pass,-124.41056041515564
stn_762_slumgullion,144.45170554611056
